fid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,sc_ge
NA12282,3886,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.5071877188558761,1.0
NA12282,3887,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.8401669474363544,1.0
NA12282,3888,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.8639654639006938,1.0
NA12282,3889,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.0551021888741912,1.0
NA12282,3890,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.9735997442767732,2.0
NA12282,3891,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.7339421614150018,2.0
NA12282,3892,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.3984806115367321,1.0
NA12282,3893,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.6762510728070376,2.0
NA12282,3894,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.9523698393542992,1.0
NA12282,3895,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.4709283387990145,1.0
NA12282,3896,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.9281253323405576,1.0
NA12282,3897,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.4252683655231528,2.0
NA12282,3898,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.2358278993466932,1.0
NA12282,3899,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.945002616520539,1.0
NA12282,3900,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.3098697414058678,2.0
NA12286,3901,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4935412521224238,0.0
NA12286,3902,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.587775314289492,0.0
NA12286,3903,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7899135950697886,0.0
NA12286,3904,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.922960829400982,0.0
NA12286,3905,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.2775967032182627,0.0
NA12286,3906,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6080491617621784,0.0
NA12286,3907,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6141154774727877,0.0
NA12286,3908,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7245334311427349,0.0
NA12286,3909,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6004698262671031,0.0
NA12286,3910,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.325144215281259,0.0
NA12286,3911,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.0010769372026294,0.0
NA12286,3912,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.892861157765552,0.0
NA12286,3913,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7270266778806985,0.0
NA12286,3914,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7149594164504587,0.0
NA12286,3915,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.533202868364053,0.0
NA12286,3916,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7291101451694942,0.0
NA12286,3917,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7622190254780653,3.0
NA12286,3918,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7957232970963452,0.0
NA12286,3919,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4886081510159833,0.0
NA12286,3920,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6767736360360395,0.0
NA12286,3921,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.2751672245887815,0.0
NA12286,3922,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.8024638144437635,0.0
NA12286,3923,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.3199759948525281,0.0
NA12286,3924,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.258495202513117,0.0
NA12286,3925,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7213224598878625,0.0
NA12286,3926,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.5863445825564365,1.0
NA12286,3927,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.8058597928627801,0.0
NA12286,3928,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9293170924089396,0.0
NA12286,3929,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.1074865092024633,0.0
NA12286,3930,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6146057897654172,0.0
NA12286,3931,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.664480257864451,0.0
NA12286,3932,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9395840111022108,0.0
NA12286,3933,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9280203769532918,0.0
NA12286,3934,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.5786444132726796,0.0
NA12286,3935,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.8356172567765127,0.0
NA12286,3936,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.3772528924027333,0.0
NA12286,3937,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.1949604285189452,0.0
NA12286,3938,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9876768772957348,0.0
NA12286,3939,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.1201287639995059,0.0
NA12286,3940,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.3052394387999514,0.0
NA12286,3941,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.1533079435740747,0.0
NA12286,3942,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.948799688777468,0.0
NA12286,3943,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4016844816935248,0.0
NA12286,3944,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4788195904515884,0.0
NA12286,3945,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4505726895051298,0.0
NA12286,3946,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.3516811335759736,0.0
NA12286,3947,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7470231667493715,0.0
NA12286,3948,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.6470306275834873,3.0
NA12286,3949,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.5600563866970916,0.0
NA12286,3950,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.3308887969482811,0.0
NA12342,3951,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.2322040636797223,0.0
NA12342,3952,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1233627824526432,0.0
NA12342,3953,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.416080963412152,0.0
NA12342,3954,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.6625751004310062,0.0
NA12342,3955,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4909924038569572,0.0
NA12342,3956,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.364888689931123,0.0
NA12342,3957,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.7945577243440223,0.0
NA12342,3958,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.351539842996751,0.0
NA12342,3959,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0989120764198099,0.0
NA12342,3960,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1312129805530887,0.0
NA12342,3961,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.9976320849466052,0.0
NA12342,3962,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0389323870824497,0.0
NA12342,3963,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.8735238711243966,2.0
NA12342,3964,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.2708774669111563,1.0
NA12342,3965,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.902779984917684,0.0
NA12342,3966,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.7380080902138537,1.0
NA12342,3967,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1827768175528757,0.0
NA12342,3968,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4336439647655928,0.0
NA12342,3969,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.5804943719038925,1.0
NA12342,3970,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.5912830877766265,2.0
NA12342,3971,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.7114854942529184,0.0
NA12342,3972,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.3126462834896841,0.0
NA12342,3973,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4098185871897851,0.0
NA12342,3974,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.6994921436839356,0.0
NA12342,3975,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.6950055441846972,2.0
NA12342,3976,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1865184745737941,2.0
NA12342,3977,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1019967038125739,0.0
NA12342,3978,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0315322492518476,0.0
NA12342,3979,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.2503627165947377,0.0
NA12342,3980,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.8179435670021216,1.0
NA12342,3981,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4360036239997112,2.0
NA12342,3982,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.978417671511878,0.0
NA12342,3983,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.3387451989289956,0.0
NA12342,3984,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.8133250189889848,0.0
NA12342,3985,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.7391481193248576,0.0
NA12342,3986,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.9801467523358884,0.0
NA12342,3987,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.2198472991579801,0.0
NA12342,3988,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0100540242416701,0.0
NA12342,3989,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.9274806936478944,0.0
NA12342,3990,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4658320039326952,0.0
NA12342,3991,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.5979350658121045,0.0
NA12342,3992,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0519725320186318,0.0
NA12342,3993,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4389999272513653,0.0
NA12342,3994,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.6623286421751029,0.0
NA12342,3995,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.0514175870127108,0.0
NA12342,3996,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.788557873010286,0.0
NA12342,3997,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.171683414806479,0.0
NA12342,3998,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1269639782790006,1.0
NA12342,3999,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4081600453227831,0.0
NA12342,4000,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.6957290427025472,0.0
NA12717,4001,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2170204374483736,0.0
NA12717,4002,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9518672622941712,0.0
NA12717,4003,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.3609792836440089,0.0
NA12717,4004,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.0233670639392254,2.0
NA12717,4005,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9742053666017396,1.0
NA12717,4006,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1362797411188008,0.0
NA12717,4007,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1928880272214113,1.0
NA12717,4008,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2207565525786339,1.0
NA12717,4009,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1265262279518809,1.0
NA12717,4010,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.8516142884789835,1.0
NA12717,4011,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.0649403304741601,0.0
NA12717,4012,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9275511812064656,0.0
NA12717,4013,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2196625755721684,1.0
NA12717,4014,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.7742614021817487,1.0
NA12717,4015,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.0117258914436331,0.0
NA12717,4016,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.8696196819763345,1.0
NA12717,4017,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.337295215688341,0.0
NA12717,4018,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.71451019127405,0.0
NA12717,4019,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.0782505125797655,0.0
NA12717,4020,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.3542828815150006,0.0
NA12717,4021,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.718219221688337,0.0
NA12717,4022,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.4216691806911349,0.0
NA12717,4023,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.5284427237024815,0.0
NA12717,4024,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1980114663509806,1.0
NA12717,4025,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.6107313646465933,1.0
NA12717,4026,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1182250680851574,0.0
NA12717,4027,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.301303072965038,0.0
NA12717,4028,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2677636933293325,0.0
NA12717,4029,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.5185415233577928,0.0
NA12717,4030,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.4263959924072361,2.0
NA12717,4031,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2048877863950627,0.0
NA12717,4032,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2018675508141446,2.0
NA12717,4033,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9489563812350408,2.0
NA12717,4034,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9823167476634274,0.0
NA12717,4035,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.5874446441133422,0.0
NA12717,4036,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.5504449147214457,1.0
NA12717,4037,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.8955580297071125,1.0
NA12717,4038,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.5786897830030763,1.0
NA12717,4039,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.3502516127657243,2.0
NA12717,4040,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1631854959984653,0.0
NA12717,4041,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9832330385885854,0.0
NA12717,4042,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.6650670866782811,0.0
NA12717,4043,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.8686347467711806,0.0
NA12717,4044,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1887000923746258,0.0
NA12717,4045,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.4280309941831649,0.0
NA12717,4046,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2175134406529538,0.0
NA12717,4047,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.1540027103935205,0.0
NA12717,4048,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.0209399688342264,0.0
NA12717,4049,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.418047817919967,1.0
NA12717,4050,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.9239951522453104,0.0
NA12761,4051,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6575996997443385,0.0
NA12761,4052,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5468954999538765,0.0
NA12761,4053,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.3748173198253378,0.0
NA12761,4054,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.0054564701244592,2.0
NA12761,4055,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.7566276638733228,0.0
NA12761,4056,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.2179405136413427,0.0
NA12761,4057,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.0909552786632432,2.0
NA12761,4058,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.3725697232334293,2.0
NA12761,4059,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.0472549364303681,0.0
NA12761,4060,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1618375926743259,0.0
NA12761,4061,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6621074650705044,0.0
NA12761,4062,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.218770891875687,0.0
NA12761,4063,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1536277514292482,0.0
NA12761,4064,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.4489474851626978,0.0
NA12761,4065,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.7630348093089457,2.0
NA12761,4066,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.8776745636865694,0.0
NA12761,4067,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.164166628983827,2.0
NA12761,4068,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1746061858204709,2.0
NA12761,4069,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.9530296237747706,0.0
NA12761,4070,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.9711330869054496,0.0
NA12761,4071,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5229655810273824,2.0
NA12761,4072,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6598721152751238,2.0
NA12761,4073,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1251041394594982,0.0
NA12761,4074,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6520934750407166,2.0
NA12761,4075,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.9001580631146031,0.0
NA12761,4076,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5287040448358273,2.0
NA12761,4077,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.335808828170496,0.0
NA12761,4078,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.8328659143409614,2.0
NA12761,4079,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5259204891298469,0.0
NA12761,4080,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.7825173922148392,2.0
NA12761,4081,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6809396789052682,2.0
NA12761,4082,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6244135436759466,0.0
NA12761,4083,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.023118750311212,2.0
NA12761,4084,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.7267057481479868,0.0
NA12761,4085,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.8872479681966983,0.0
NA12761,4086,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1785635167799054,2.0
NA12761,4087,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.2541387952548568,0.0
NA12761,4088,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5267407718561903,0.0
NA12761,4089,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1725478779144152,0.0
NA12761,4090,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.2052042085917214,0.0
NA12761,4091,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.9718256077067882,0.0
NA12761,4092,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.2509749477873894,0.0
NA12761,4093,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.7312409491044851,0.0
NA12761,4094,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6060509860894363,0.0
NA12761,4095,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5415927740035417,0.0
NA12761,4096,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.96946560728802,2.0
NA12761,4097,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.206888978818067,2.0
NA12761,4098,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.0324619816849123,0.0
NA12761,4099,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.4289176110513191,0.0
NA12761,4100,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1280706531693884,2.0
NA12775,4101,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.4078655541719089,0.0
NA12775,4102,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.6808210131697079,0.0
NA12775,4103,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.3983043552186686,0.0
NA12775,4104,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.8687952119839633,0.0
NA12775,4105,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.3767320627233682,1.0
NA12775,4106,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.8791971136444913,0.0
NA12775,4107,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.6354773586035468,0.0
NA12775,4108,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.147216660521628,0.0
NA12775,4109,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.6470471639483898,0.0
NA12775,4110,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.3729567825578327,1.0
NA12775,4111,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.9158202792216422,1.0
NA12775,4112,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.2553564935311574,0.0
NA12775,4113,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.4843930304739987,0.0
NA12775,4114,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.7391649358281261,1.0
NA12775,4115,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.7371786257818396,0.0
NA12775,4116,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.513903125274506,2.0
NA12775,4117,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.988289503683488,1.0
NA12775,4118,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.83832763882896,0.0
NA12775,4119,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.7190131157396431,0.0
NA12775,4120,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.1131209714337689,0.0
NA12775,4121,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.123952233294829,0.0
NA12775,4122,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.897983364258074,2.0
